708814.0013,3,-0.452,9.794,-1.981,,,,,,,,
708814.0382,3,-0.452,9.794,-1.981,,,,,5,20.688,-42.99,24.995
708814.0581,3,-0.452,9.794,-1.981,4,0.043,0.02,0.117,5,21.385,-41.539,22.084
708814.0779,3,-0.759,9.698,-1.974,4,0.043,0.02,0.117,5,20.065,-40.858,22.081
708814.0978,3,-0.761,9.71,-2.201,4,0.043,0.02,0.117,5,23.39,-41.498,24.995
708814.1177,3,-0.584,9.722,-2.161,4,0.009,0.004,0.021,5,22.052,-41.527,22.813
708814.1375,3,-0.51,9.727,-2.173,4,0.007,0,0.023,5,23.39,-41.496,24.269
708814.1574,3,-0.593,9.748,-2.225,4,0.006,-0.002,0.023,5,24.04,-42.197,24.997
708814.1772,3,-0.412,9.715,-2.144,4,0.006,0.004,0.02,5,23.424,-40.07,24.266
708814.1971,3,-0.287,9.717,-2.194,4,0.005,0.006,0.023,5,22.025,-42.96,25.722
708814.217,3,-0.239,9.727,-2.259,4,0.006,0.011,0.024,5,23.409,-40.785,25.719
708814.2369,3,-0.246,9.71,-2.201,4,0.009,0.022,0.023,5,22.089,-40.103,24.263
708814.2567,3,-0.103,9.732,-2.158,4,0.002,0.013,0.013,5,23.409,-40.785,25.719
708814.2766,3,-0.139,9.744,-2.216,4,-0.001,0.003,0.006,5,23.39,-41.498,24.995
708814.2964,3,0.005,9.71,-2.256,4,-0.004,0.006,-0.004,5,23.39,-41.498,24.995
708814.3163,3,0.065,9.736,-2.189,4,-0.006,-0.002,-0.014,5,21.405,-40.831,24.263
708814.3362,3,0.029,9.712,-2.264,4,-0.01,-0.013,-0.024,5,22.704,-42.226,23.541
708814.356,3,-0.017,9.722,-2.242,4,-0.013,-0.016,-0.036,5,22.722,-41.513,24.268
708814.3759,3,-0.024,9.703,-2.218,4,-0.016,-0.02,-0.047,5,22.69,-42.941,24.998
708814.3958,3,-0.117,9.727,-2.256,4,-0.022,-0.025,-0.059,5,23.36,-42.926,25.725
708814.4156,3,-0.38,9.717,-2.149,4,-0.024,-0.026,-0.069,5,23.375,-42.213,25.722
708814.4355,3,-0.5,9.715,-2.07,4,-0.028,-0.029,-0.078,5,24.709,-42.178,24.272
708814.4553,3,-0.644,9.739,-2.075,4,-0.031,-0.04,-0.082,5,24.744,-40.753,25.72
708814.4752,3,-0.742,9.736,-2.051,4,-0.031,-0.044,-0.086,5,23.373,-42.212,24.997
708814.4951,3,-0.847,9.727,-1.921,4,-0.031,-0.043,-0.09,5,24.057,-41.481,24.269
708814.515,3,-0.94,9.758,-1.912,4,-0.032,-0.044,-0.089,5,22.704,-42.226,23.541
708814.5348,3,-0.986,9.782,-1.933,4,-0.029,-0.049,-0.085,5,23.372,-42.209,23.543
708814.5547,3,-1.024,9.746,-1.909,4,-0.027,-0.054,-0.081,5,24.023,-42.906,23.546
708814.5745,3,-1.275,9.796,-1.785,4,-0.026,-0.054,-0.078,5,23.387,-41.493,22.816
708814.5944,3,-1.594,9.813,-1.57,4,-0.024,-0.055,-0.071,5,23.407,-40.782,24.268
708814.6143,3,-1.531,9.787,-1.641,4,-0.021,-0.059,-0.062,5,24.054,-41.478,22.816
708814.6341,3,-1.553,9.782,-1.811,4,-0.013,-0.076,-0.048,5,24.074,-40.767,24.268
708814.654,3,-1.665,9.779,-1.771,4,-0.008,-0.083,-0.036,5,25.377,-42.163,24.274
708814.6738,3,-1.687,9.748,-1.73,4,-0.005,-0.069,-0.02,5,25.41,-40.736,24.997
708814.6937,3,-1.725,9.756,-1.792,4,-0.002,-0.042,-0.003,5,24.742,-40.75,24.269
708814.7136,3,-1.78,9.758,-1.869,4,0.001,-0.004,0.01,5,24.04,-42.195,24.271
708814.7334,3,-1.708,9.71,-1.909,4,0.009,0.024,0.025,5,24.709,-42.18,24.998
708814.7533,3,-1.63,9.681,-1.981,4,0.013,0.034,0.045,5,25.375,-42.162,23.546
708814.7731,3,-1.68,9.705,-2.02,4,0.018,0.033,0.063,5,24.121,-38.626,23.534
708814.793,3,-1.586,9.691,-2.18,4,0.024,0.042,0.076,5,24.057,-41.481,24.269
708814.8129,3,-1.383,9.667,-2.065,4,0.029,0.061,0.092,5,24.072,-40.765,23.54
708814.8328,3,-1.232,9.691,-1.914,4,0.032,0.078,0.108,5,23.39,-41.498,24.995
708814.8526,3,-1.07,9.724,-1.893,4,0.035,0.078,0.119,5,22.705,-42.227,24.269
708814.8725,3,-0.998,9.753,-1.931,4,0.043,0.046,0.129,5,23.39,-41.498,24.995
708814.8923,3,-0.833,9.758,-1.984,4,0.049,-0.014,0.136,5,24.04,-42.195,24.271
708814.9122,3,-0.708,9.779,-1.953,4,0.051,-0.058,0.144,5,24.023,-42.906,23.546
708814.9321,3,-0.646,9.794,-2.003,4,0.051,-0.06,0.148,5,22.704,-42.226,23.541
708814.9519,3,-1.385,9.873,-2.577,4,0.05,-0.024,0.15,5,23.373,-42.212,24.997
708814.9718,3,1.385,9.511,0.089,4,0.049,0.034,0.153,5,23.39,-41.498,24.995
708814.9917,3,0.785,9.813,-1.146,4,0.017,-0.074,0.181,5,22.719,-41.51,22.815
708815.0115,3,-1.831,9.878,-3.632,4,0.032,-0.042,0.164,5,22.006,-43.672,24.998
708815.0314,3,-0.404,9.423,-2.314,4,0.094,0.224,0.123,5,22.705,-42.229,24.995
708815.0513,3,1.125,9.866,-1.637,4,0.054,0.058,0.14,5,22.038,-42.245,24.994
708815.0712,3,-0.318,9.696,-3.075,4,0.02,-0.114,0.159,5,22.704,-42.226,23.541
708815.091,3,-0.395,9.418,-2.757,4,0.042,-0.082,0.128,5,22.705,-42.227,24.269
708815.1109,3,1.077,9.717,-1.737,4,0.026,-0.13,0.112,5,22.673,-43.654,24.274
708815.1307,3,2.02,9.782,-1.957,4,0,-0.236,0.122,5,22.054,-41.528,23.538
708815.1506,3,0.048,9.622,-3.539,4,0.023,-0.178,0.087,5,20.737,-40.848,24.263
708815.1705,3,0.103,9.631,-2.606,4,0.05,0.037,0.039,5,22.705,-42.229,24.995
708815.1903,3,-0.124,9.957,-1.498,4,0.028,0.149,0.034,5,22.052,-41.527,22.813
708815.2102,3,-0.467,9.765,-1.347,4,0.002,0.147,0.034,5,23.39,-41.496,24.269
708815.2301,3,-0.287,9.724,-2.103,4,0.001,0.079,0.015,5,22.705,-42.227,24.269
708815.2499,3,-0.72,9.858,-2.256,4,0.02,0.017,0.013,5,22.705,-42.227,24.269
708815.2698,3,-1.737,9.82,-1.584,4,0.026,0.015,0.024,5,22.055,-41.531,24.992
708815.2896,3,-2.247,9.854,-1.39,4,0.013,0.036,0.03,5,22.038,-42.244,24.268
708815.3095,3,-1.481,9.739,-2.099,4,0.017,0.052,0.053,5,21.388,-41.547,24.991
708815.3294,3,-0.73,9.614,-1.898,4,0.031,0.025,0.084,5,22.705,-42.229,24.995
708815.3492,3,-0.608,9.626,-3.35,4,0.027,-0.046,0.106,5,22.04,-42.247,25.719
708815.3691,3,-0.321,9.715,-1.35,4,0.042,0.031,0.123,5,22.055,-41.531,24.992
708815.389,3,-1.079,9.701,-2.192,4,0.038,0.118,0.128,5,22.041,-42.249,26.447
708815.4088,3,0.644,9.806,-2.343,4,0.053,0.026,0.122,5,22.041,-42.249,26.447
708815.4287,3,0.211,9.607,-2.477,4,0.07,-0.007,0.14,5,21.39,-41.548,25.716
708815.4486,3,0.335,9.626,-2.73,4,0.065,-0.069,0.124,5,21.371,-42.259,24.266
708815.4684,3,0.79,9.765,-2.888,4,0.053,-0.043,0.114,5,20.689,-42.992,25.72
708815.4883,3,0.629,9.543,-2.393,4,0.033,-0.033,0.111,5,21.388,-41.547,24.991
708815.5081,3,0.436,9.622,-2.501,4,0.012,-0.003,0.091,5,22.694,-42.946,27.176
708815.528,3,0.316,9.624,-2.735,4,0.01,0.026,0.078,5,20.721,-41.565,25.716
708815.5479,3,-0.146,9.626,-2.835,4,0.017,0.017,0.065,5,21.391,-41.55,26.443
708815.5677,3,-0.407,9.602,-2.699,4,0.017,0.028,0.052,5,21.361,-42.978,27.173
708815.5876,3,-0.603,9.607,-2.422,4,0.012,0.044,0.05,5,20.024,-43.011,27.171
708815.6075,3,-0.696,9.681,-2.378,4,0.006,0.028,0.056,5,21.359,-42.976,26.448
708815.6273,3,1.295,6.642,-2.484,4,0.006,-0.013,0.065,5,21.356,-42.973,24.995
708815.6472,3,-2.417,12.713,-7.037,4,0.01,-0.048,0.075,5,20.036,-42.296,25.716
708815.6671,3,0.124,9.394,-1.692,4,0.042,-0.02,0.056,5,21.371,-42.261,24.992
708815.6869,3,-0.096,9.028,-0.517,4,0.038,-0.064,0.075,5,20.703,-42.278,24.992
708815.7068,3,1.003,9.861,-2.199,4,-0.05,-0.109,0.114,5,20.053,-41.582,25.714
708815.7267,3,0.093,10.196,-4.755,4,-0.035,-0.151,0.101,5,20.723,-41.566,26.443
708815.7465,3,-0.318,8.669,-2.993,4,-0.005,-0.215,0.095,5,20.033,-42.291,23.537
708815.7664,3,-0.184,9.253,-2.733,4,-0.006,-0.213,0.054,5,21.388,-41.547,24.991
708815.7862,3,-0.165,10.035,-3.635,4,-0.008,-0.208,0.057,5,20.673,-43.706,25.722
708815.8061,3,0.124,9.545,-3.108,4,-0.005,-0.245,0.068,5,22.025,-42.96,25.722
708815.826,3,0.203,9.358,-3.101,4,-0.004,-0.25,0.062,5,21.988,-44.382,23.546
708815.8458,3,-0.1,9.38,-3.29,4,-0.004,-0.211,0.051,5,21.371,-42.261,24.992
708815.8657,3,-0.318,9.265,-3.919,4,-0.002,-0.187,0.047,5,22.009,-43.675,26.451
708815.8855,3,-0.22,9.356,-3.549,4,-0.002,-0.179,0.047,5,20.688,-42.989,24.269
708815.9054,3,0.014,9.937,-3.544,4,-0.005,-0.179,0.053,5,20.688,-42.99,24.995
708815.9253,3,0.196,9.593,-3.247,4,-0.015,-0.212,0.054,5,21.37,-42.258,23.538
708815.9452,3,0.005,9.212,-3.45,4,-0.023,-0.229,0.047,5,23.357,-42.921,23.546
708815.965,3,-0.074,8.966,-3.738,4,-0.011,-0.215,0.043,5,20.671,-43.703,24.271
708815.9849,3,-0.828,9.533,-3.62,4,0.006,-0.229,0.042,5,20.688,-42.99,24.995
708816.0047,3,-0.895,9.444,-3.561,4,0.001,-0.251,0.04,5,21.356,-42.972,24.269
708816.0246,3,-0.639,9.366,-3.905,4,-0.002,-0.322,0.045,5,21.353,-42.969,22.816
708816.0445,3,-0.177,8.813,-2.84,4,0.007,-0.367,0.057,5,22.006,-43.671,24.272
708816.0643,3,-0.462,9.799,-4.877,4,0.007,-0.393,0.07,5,22.006,-43.671,24.272
708816.0842,3,0.215,8.801,-3.604,4,0.026,-0.418,0.068,5,22.023,-42.957,24.271
708816.104,3,0.261,9.55,-4.731,4,0.016,-0.389,0.068,5,21.353,-42.969,22.816
708816.1239,3,0.706,9.27,-4.336,4,0.012,-0.336,0.058,5,22.687,-42.937,22.82
