703802.875,3,1.938,9.492,-2.486,,,,,5,14.545,-48.096,10.471
703802.8949,3,1.938,9.492,-2.486,,,,,,,,
703802.9147,3,1.816,9.48,-2.524,4,-0.004,-0.022,0.031,5,13.899,-47.07,10.468
703802.9346,3,1.838,9.43,-2.462,,,,,,,,
703802.9545,3,1.878,9.5,-2.472,,,,,,,,
703802.9743,3,1.826,9.449,-2.455,4,0,-0.011,-0.023,5,18.207,-47.592,13.292
703802.9942,3,1.811,9.456,-2.481,,,,,,,,
703803.014,3,1.84,9.459,-2.496,,,,,,,,
703803.0339,3,1.852,9.459,-2.489,4,0.002,-0.012,-0.025,,,,
703803.0538,3,1.876,9.43,-2.512,,,,,,,,
703803.0736,3,1.857,9.466,-2.501,,,,,,,,
703803.0935,3,1.838,9.466,-2.477,4,0.002,-0.011,-0.028,5,17.786,-48.781,13.428
703803.1134,3,1.804,9.461,-2.491,,,,,,,,
703803.1332,3,1.775,9.447,-2.465,,,,,,,,
703803.1531,3,1.831,9.502,-2.469,4,0.003,-0.014,-0.034,,,,
703803.173,3,1.787,9.535,-2.56,,,,,,,,
703803.1928,3,1.706,9.466,-2.496,,,,,,,,
703803.2127,3,1.658,9.468,-2.46,4,0.004,-0.003,-0.037,5,18.303,-49.449,14.848
703803.2326,3,1.675,9.466,-2.443,,,,,,,,
703803.2524,3,1.68,9.483,-2.479,,,,,,,,
703803.2723,3,1.687,9.497,-2.431,4,0.003,-0.011,-0.036,5,17.371,-47.609,13.672
703803.2922,3,1.661,9.485,-2.484,,,,,,,,
703803.312,3,1.524,9.509,-2.52,,,,,,,,
703803.3319,3,1.452,9.483,-2.515,4,0.003,-0.007,-0.033,5,16.608,-49.477,12.656
703803.3518,3,1.51,9.523,-2.589,,,,,,,,
703803.3716,3,1.519,9.464,-2.448,,,,,,,,
703803.3915,3,1.524,9.48,-2.477,4,0.001,-0.009,-0.023,5,16.603,-49.477,12.656
703803.4113,3,1.546,9.49,-2.57,,,,,,,,
703803.4312,3,1.594,9.473,-2.541,,,,,,,,
703803.4511,3,1.728,9.466,-2.534,4,0.004,0.003,-0.015,5,17.197,-49.037,14.11
703803.471,3,1.785,9.557,-2.455,,,,,,,,
703803.4908,3,1.682,9.485,-2.41,,,,,,,,
703803.5107,3,1.582,9.48,-2.345,4,0.005,0.031,-0.016,5,17.648,-48.499,13.147
703803.5306,3,1.732,9.55,-2.572,,,,,,,,
703803.5504,3,1.835,9.483,-2.362,,,,,,,,
703803.5703,3,1.926,9.547,-2.12,4,0.002,0.025,-0.018,,,,
703803.5901,3,1.51,9.488,-2.716,,,,,,,,
703803.61,3,1.318,9.557,-2.089,,,,,,,,
703803.6299,3,1.213,9.593,-2.103,4,0.004,0.02,-0.021,5,19.502,-47.826,13.828
703803.6497,3,1.237,9.619,-2.632,,,,,,,,
703803.6696,3,1.376,9.488,-2.489,,,,,,,,
703803.6895,3,1.373,9.557,-2.242,4,0.003,0.028,-0.003,,,,
703803.7093,3,1.287,9.497,-2.295,,,,,,,,
703803.7292,3,1.546,9.559,-2.627,,,,,,,,
703803.7491,3,1.708,9.516,-2.67,4,0.006,0.149,0.013,5,18.193,-48.013,12.938
703803.7689,3,1.768,9.5,-2.534,,,,,,,,
703803.7888,3,1.677,9.509,-2.431,,,,,,,,
703803.8087,3,1.735,9.5,-2.422,4,0.004,0.283,0.014,5,18.362,-48.535,15.366
703803.8286,3,1.704,9.339,-2.345,,,,,,,,
703803.8484,3,1.713,9.523,-2.694,,,,,,,,
703803.8683,3,1.828,9.497,-2.761,4,0.006,0.216,0.015,5,18.552,-48.007,14.108
703803.8882,3,1.778,9.404,-2.575,,,,,,,,
703803.908,3,1.639,9.485,-2.642,,,,,,,,
703803.9279,3,1.12,9.466,-2.771,4,0.001,0.069,0.012,5,17.407,-47.51,14.987
703803.9477,3,1.814,9.04,-1.852,,,,,,,,
703803.9676,3,1.448,9.779,-4.13,,,,,,,,
703803.9875,3,0.187,9.392,-1.302,4,-0.004,0.059,0.018,5,17.171,-48.419,14.107
703804.0073,3,1.462,9.447,-2.819,,,,,,,,
703804.0272,3,1.385,9.531,-3.367,,,,,,,,
703804.0471,3,1.716,9.459,-2.278,4,-0.004,-0.068,0.055,5,17.2,-48.898,14.389
703804.067,3,2.249,9.37,-2.407,,,,,,,,
703804.0868,3,2.299,9.433,-2.919,,,,,,,,
703804.1067,3,1.986,9.322,-2.299,4,-0.011,-0.006,0.055,5,16.559,-49.48,13.336
703804.1266,3,1.694,9.452,-2.381,,,,,,,,
703804.1464,3,0.969,9.665,-3.202,,,,,,,,
703804.1663,3,0.928,9.444,-3.008,4,0.003,0.143,0.051,5,16.975,-48.767,14.108
703804.1861,3,1.409,9.421,-2.649,,,,,,,,
703804.206,3,1.579,9.241,-2.579,,,,,,,,
703804.2259,3,1.9,9.418,-3.094,4,-0.005,0.229,0.081,,,,
703804.2457,3,1.819,9.528,-3.293,,,,,,,,
703804.2656,3,1.641,9.727,-3.214,,,,,,,,
703804.2855,3,2.426,8.968,-3.367,4,-0.015,0.228,0.094,5,16.006,-48.203,14.83
703804.3053,3,3.261,8.688,-3.606,,,,,,,,
703804.3252,3,2.852,9.545,-3.544,,,,,,,,
703804.3451,3,2.084,9.468,-2.9,4,-0.014,0.465,0.058,5,16.362,-49.484,13.466
703804.3649,3,2.151,9.21,-3.965,,,,,,,,
703804.3848,3,1.735,8.973,-4.094,,,,,,,,
703804.4047,3,1.838,8.803,-4.554,4,0.03,0.604,0.016,5,16.36,-48.866,14.107
703804.4245,3,1.187,9.143,-4.365,,,,,,,,
703804.4444,3,1.795,9.047,-4.695,,,,,,,,
703804.4643,3,2.642,8.966,-4.841,4,0.038,0.447,-0.007,5,14.384,-48.82,14.104
703804.4841,3,2.855,9.105,-4.896,,,,,,,,
703804.504,3,2.457,8.657,-3.647,,,,,,,,
703804.5238,3,2.271,9.232,-4.216,4,0.057,0.353,-0.07,5,14.316,-48.351,13.857
703804.5437,3,2.252,9.679,-4.046,,,,,,,,
703804.5636,3,2.032,8.928,-4.013,,,,,,,,
703804.5834,3,1.63,9.021,-4.848,4,0.128,0.096,-0.145,,,,
703804.6033,3,0.67,9.028,-4.781,,,,,,,,
703804.6232,3,0.431,9.243,-3.441,,,,,,,,
703804.6431,3,1.122,9.236,-4.697,4,0.119,-0.58,-0.156,5,16.203,-45.784,14.97
703804.6629,3,2.613,8.035,-5.544,,,,,,,,
703804.6828,3,3.728,7.793,-5.599,,,,,,,,
703804.7026,3,4.642,8.454,-4.556,4,0.091,-1.008,-0.13,5,15.221,-45.901,16.277
703804.7225,3,5.159,10.071,-4.4,,,,,,,,
703804.7424,3,4.443,8.908,-4.309,,,,,,,,
703804.7622,3,2.142,8.705,-4.137,4,0.081,-0.003,-0.224,,,,
703804.7821,3,0.392,9.734,-3.527,,,,,,,,
703804.802,3,0.179,9.892,-2.469,,,,,,,,
703804.8218,3,-0.469,9.894,-2,4,0.095,0.768,-0.304,5,16.447,-44.691,15.549
703804.8417,3,-0.826,10.38,-2.225,,,,,,,,
703804.8616,3,-0.438,9.523,-1.768,,,,,,,,
703804.8814,3,-0.201,9.904,-1.443,4,0.1,0.746,-0.26,5,15.271,-45.955,15.558
703804.9013,3,0.093,9.892,-1.539,,,,,,,,
703804.9212,3,-0.084,9.677,-0.933,,,,,,,,
703804.941,3,0.325,11.155,-2.209,4,0.065,0.699,-0.181,5,14.983,-44.571,16.466
703804.9609,3,1.512,10.038,-1.551,,,,,,,,
703804.9808,3,2.807,9.275,-1.385,,,,,,,,
703805.0006,3,2.185,9.667,-1.567,4,0.015,0.743,-0.148,5,13.359,-45.244,15.248
703805.0205,3,1.232,9.779,-1.584,,,,,,,,
703805.0404,3,0.036,10.847,-2.156,,,,,,,,
703805.0602,3,-1.084,11.007,-1.397,4,0.027,0.991,-0.179,5,10.84,-46.623,14.67
703805.0801,3,-1.046,8.777,-0.11,,,,,,,,
703805.0999,3,-0.273,7.58,-2.718,,,,,,,,
703805.1198,3,-0.636,10.074,-2.548,4,0.076,0.69,-0.099,5,8.629,-46.107,13.406
703805.1397,3,-0.723,10.464,-3.328,,,,,,,,
703805.1595,3,0.634,10.067,-2.78,,,,,,,,
703805.1794,3,1.062,9.787,-1.366,4,0.043,0.347,0.006,5,5.481,-45.236,13.353
703805.1993,3,3.13,8.93,-1.527,,,,,,,,
703805.2192,3,3.41,11.117,-1.998,,,,,,,,
703805.239,3,3.235,9.2,-1.563,4,0.053,0.344,0.014,5,2.596,-45.259,15.236
703805.2589,3,2.706,8.772,-3.642,,,,,,,,
703805.2788,3,1.953,8.65,-4.755,,,,,,,,
703805.2986,3,1.752,8.463,-5.212,4,0.108,0.063,-0.099,,,,
703805.3185,3,1.878,10.263,-5.073,,,,,,,,
703805.3383,3,1.51,8.439,-3.381,,,,,,,,
703805.3582,3,1.802,8.066,-3.271,4,0.041,-0.495,-0.146,5,1.236,-39.256,16.051
703805.3781,3,1.685,9.538,-5.336,,,,,,,,
703805.3979,3,1.639,9.042,-4.711,,,,,,,,
703805.4178,3,1.273,8.875,-4.831,4,0.07,-0.749,-0.171,,,,
703805.4377,3,1.768,9.684,-5.195,,,,,,,,
703805.4576,3,2.278,8.83,-4.589,,,,,,,,
703805.4774,3,3.156,8.727,-4.336,4,0.036,-0.827,-0.185,5,7.571,-39.311,15.962
703805.4973,3,3.159,9.641,-5.235,,,,,,,,
703805.5171,3,3.498,10.064,-4.534,,,,,,,,
703805.537,3,2.764,7.427,-3.943,4,0.018,-0.314,-0.263,5,12.047,-41.281,16.258
703805.5569,3,1.814,3.302,-3.996,,,,,,,,
703805.5767,3,0.842,2.575,-9.413,,,,,,,,
703805.5966,3,0.045,14.953,-6.877,4,-0.008,0.279,-0.348,5,16.78,-40.262,16.316
703805.6165,3,0.438,18.556,-0.603,,,,,,,,
703805.6364,3,1.156,9.002,3.671,,,,,,,,
703805.6562,3,0.361,5.135,-0.73,4,-0.201,0.726,-0.426,5,18.436,-42.036,18.75
703805.6761,3,-1.479,5.771,-2.979,,,,,,,,
703805.6959,3,-2.369,12.653,-4.644,,,,,,,,
703805.7158,3,-1.261,12.285,-2.838,4,0.081,0.464,-0.499,5,19.82,-40.147,19.901
703805.7357,3,-0.349,8.124,-4.451,,,,,,,,
703805.7556,3,-0.309,7.198,-4.379,,,,,,,,
703805.7754,3,-0.089,11.517,-0.194,4,-0.101,-0.363,-0.432,,,,
703805.7953,3,1.859,10.438,0.5,,,,,,,,
703805.8152,3,1.694,9.303,-0.543,,,,,,,,
