703635.1184,3,0.605,9.633,-2.6,,,,,5,-27.274,-39.151,19.817
703635.1956,3,0.581,9.641,-2.683,,,,,,,,
703635.2552,3,0.596,9.616,-2.574,4,0.015,-0.013,0.036,5,-26.291,-39.131,21.228
703635.3148,3,0.605,9.614,-2.526,4,0.002,-0.009,0.004,5,-25.626,-40.88,21.663
703635.3743,3,0.569,9.638,-2.519,4,0,-0.006,0.003,,,,
703635.4339,3,0.551,9.641,-2.438,4,0,0,0.001,5,-24.693,-41.234,22.006
703635.4936,3,0.35,9.654,-2.432,4,0.002,-0.006,0.002,5,-25.529,-40.54,21.765
703635.5531,3,0.17,9.641,-2.523,4,0.002,-0.002,0.008,,,,
703635.6127,3,0.358,9.605,-2.528,4,0.003,-0.007,0.026,5,-24.229,-40.66,22.301
703635.6723,3,0.528,9.582,-2.792,4,-0.002,0.018,0.062,5,-25.389,-40.344,22.102
703635.7319,3,1.165,9.537,-2.668,4,0.004,0.025,0.063,5,-25.937,-39.122,20.83
703635.7916,3,1.316,9.609,-2.752,4,-0.004,-0.001,0.059,5,-26.321,-38.713,21.272
703635.8512,3,1.078,9.591,-2.593,4,0.007,0.046,0.021,5,-25.949,-39.601,21.031
703635.9107,3,0.68,9.573,-2.668,4,-0.002,0.02,-0.006,,,,
703635.9703,3,0.506,9.585,-2.602,4,-0.004,-0.025,-0.022,5,-25.821,-39.696,20.831
703636.0299,3,0.257,9.531,-2.595,4,0.001,0.011,-0.02,,,,
703636.0895,3,0.461,9.716,-2.761,4,0.007,0.048,-0.008,5,-24.93,-39.813,21.616
703636.1491,3,0.77,9.621,-2.189,4,0.013,0.096,0.004,5,-24.783,-39.287,21.663
703636.2087,3,0.963,9.647,-2.196,4,0.001,-0.031,0.02,5,-26.651,-41.28,22.731
703636.2683,3,0.851,9.767,-2.623,4,0.005,0.02,0.018,5,-25.647,-40.356,21.12
703636.3279,3,0.243,9.692,-2.453,4,0.001,0.064,0.005,5,-26.315,-40.266,22
703636.3875,3,0.79,9.598,-2.536,4,0.008,-0.032,0.008,5,-25.829,-40.268,20.845
703636.4471,3,0.327,9.616,-2.595,4,-0.01,-0.093,0.023,5,-25.336,-41.959,20.648
703636.5067,3,0.139,9.595,-2.707,4,-0.003,-0.009,0.031,5,-24.637,-40.517,20.795
703636.5663,3,0.309,9.571,-2.477,4,0.009,-0.014,0.052,,,,
703636.6259,3,0.822,9.479,-3.073,4,0.009,-0.092,0.088,5,-26.067,-39.127,21.414
703636.6855,3,1.36,9.454,-3.395,4,0.007,-0.233,0.105,5,-26.022,-39.13,22.821
703636.7451,3,0.932,9.387,-3.454,4,0.003,-0.162,0.088,,,,
703636.8047,3,1.062,9.515,-2.977,4,0.012,-0.08,0.051,5,-26.471,-39.426,23.451
703636.8643,3,0.724,9.443,-3.549,4,0.011,-0.122,0.034,5,-26.384,-39.38,22.726
703636.9239,3,0.782,9.343,-2.798,4,0.021,-0.153,0.014,5,-26.524,-37.77,23.499
703636.9835,3,1.101,9.704,-3.115,4,0.007,-0.18,0.02,5,-27.017,-39.587,23.01
703637.0431,3,1.217,9.359,-3.352,4,0.017,-0.141,0.011,5,-25.639,-39.836,24.181
703637.1027,3,0.897,9.341,-3.268,4,0.018,-0.075,-0.01,,,,
