701482.9267,3,-0.577,9.581,-2.742,,,,,5,2.925,-32.761,38.01
701482.9466,3,-0.577,9.581,-2.742,4,-0.001,0.012,-0.003,,,,
701482.9665,3,-0.323,9.567,-2.587,,,,,,,,
701482.9863,3,-0.462,9.607,-2.615,,,,,,,,
701483.0062,3,-0.51,9.617,-2.594,4,-0.002,-0.006,0.007,5,3.123,-31.664,35.983
701483.0261,3,-0.5,9.61,-2.524,,,,,,,,
701483.0459,3,-0.502,9.626,-2.462,,,,,,,,
701483.0658,3,-0.495,9.626,-2.493,4,-0.003,-0.018,0.004,5,3.299,-31.7,37.282
701483.0857,3,-0.531,9.633,-2.51,,,,,,,,
701483.1055,3,-0.579,9.665,-2.529,,,,,,,,
701483.1254,3,-0.531,9.641,-2.534,4,-0.001,-0.015,0.006,5,2.39,-32.768,35.831
701483.1453,3,-0.428,9.617,-2.512,,,,,,,,
701483.1651,3,-0.321,9.6,-2.469,,,,,,,,
701483.185,3,-0.321,9.6,-2.512,4,-0.002,-0.014,0.001,5,4.205,-31.39,37.193
701483.2049,3,-0.486,9.638,-2.589,,,,,,,,
701483.2248,3,-0.493,9.629,-2.62,,,,,,,,
701483.2446,3,-0.447,9.583,-2.579,4,-0.002,-0.02,-0.005,5,2.463,-33.247,36.32
701483.2645,3,-0.352,9.624,-2.565,,,,,,,,
701483.2844,3,-0.352,9.593,-2.546,,,,,,,,
701483.3042,3,-0.433,9.622,-2.568,4,-0.001,-0.028,-0.013,,,,
701483.3241,3,-0.555,9.617,-2.651,,,,,,,,
701483.3439,3,-0.579,9.643,-2.649,,,,,,,,
701483.3638,3,-0.648,9.303,-2.85,4,-0.006,-0.025,-0.018,5,2.924,-32.758,36.992
701483.3837,3,-0.739,9.643,-2.311,,,,,,,,
701483.4035,3,-0.713,9.653,-2.457,,,,,,,,
701483.4234,3,-1.266,9.641,-2.979,4,0.002,-0.048,-0.007,5,2.879,-30.896,37.186
701483.4433,3,-0.457,9.643,-2.369,,,,,,,,
701483.4631,3,-0.491,9.521,-2.429,,,,,,,,
701483.483,3,-0.646,9.806,-2.522,4,-0.005,-0.07,0.001,,,,
701483.5029,3,-1.07,9.614,-2.591,,,,,,,,
701483.5228,3,-1.486,9.562,-2.548,,,,,,,,
701483.5426,3,-1.407,9.756,-2.45,4,-0.003,-0.024,0.025,5,2.269,-32.211,36.844
701483.5625,3,-1.61,9.624,-2.321,,,,,,,,
701483.5824,3,-1.737,9.607,-2.388,,,,,,,,
701483.6022,3,-2.9,9.818,-2.816,4,-0.003,-0.018,0.088,5,2.927,-32.99,36.322
701483.6221,3,-2.261,9.818,-2.704,,,,,,,,
701483.6419,3,-1.168,9.471,-2.374,,,,,,,,
